cap,strategy,gen,pop,best_f,mean_f,diversity,cap_used
50,fixed,11,50,0.9047221983860864,0.6581548877296115,0.25545606075698307,50
50,fixed,12,50,0.9330884004387148,0.6997715693103562,0.23653560084535197,50
50,fixed,13,50,0.9524702550557083,0.7335358327373749,0.2460893485364795,50
50,fixed,14,50,1,0.7632971820529478,0.23760373697774895,50
50,fixed,15,50,1,0.8084704039694945,0.24308700368714528,50
50,fixed,16,50,1,0.8539196607923961,0.1983529278776949,50
50,fixed,17,50,1,0.8800586223437697,0.15971693455220978,50
50,fixed,18,50,1,0.8591095890951906,0.1925778486662436,50
50,fixed,19,50,1,0.8867238743432411,0.1818841272874801,50
50,fixed,20,50,1,0.8803392443158117,0.1793510088988568,50
50,fixed,21,50,1,0.8941924780655637,0.15915545020934876,50
50,fixed,22,50,1,0.8956903493428993,0.1673624783552347,50
50,fixed,23,50,1,0.8919533078530414,0.18708573707641363,50
50,fixed,24,50,1,0.8899779151341549,0.1908076651615384,50
50,fixed,25,50,1,0.9166730339126379,0.15329376338568385,50
50,fixed,26,50,1,0.9323048096442446,0.11747004761392973,50
50,fixed,27,50,1,0.9332247995504062,0.13508160444113884,50
50,fixed,28,50,1,0.9304427625593492,0.12935458842573522,50
50,fixed,29,50,1,0.9361249232128097,0.1390440206404931,50
50,fixed,30,50,1,0.8970710797873018,0.18990079194923448,50
50,fixed,31,50,1,0.900593331866099,0.16799936485778105,50
50,fixed,32,50,1,0.921098647613981,0.1431611106236643,50
50,fixed,33,50,1,0.9144094206738571,0.14573845180800898,50
50,fixed,34,50,1,0.8991982823935047,0.17812452073821072,50
50,fixed,35,50,1,0.8936573414523603,0.17198274662820062,50
50,fixed,36,50,1,0.9004531306490954,0.17585222408345058,50
50,fixed,37,50,1,0.9053709194093027,0.1670412240636504,50
50,fixed,38,50,1,0.9113619093391576,0.17464754137008237,50
50,fixed,39,50,1,0.9050013730243945,0.19140418294933648,50
50,fixed,40,50,1,0.909025240410537,0.15532500021802884,50
50,fixed,41,50,1,0.9320196513707752,0.13156389783978772,50
50,fixed,42,50,1,0.915445561109101,0.15451254837989536,50
50,fixed,43,50,1,0.9054277405105049,0.16121340298196074,50
50,fixed,44,50,1,0.9012596414451619,0.1749035663608809,50
50,fixed,45,50,1,0.9135444192090606,0.14929219783203493,50
50,fixed,46,50,1,0.9042937186039164,0.17026392224278925,50
50,fixed,47,50,1,0.8936966461165684,0.18129521725032915,50
50,fixed,48,50,1,0.9181422061140369,0.1474246343763662,50
50,fixed,49,50,1,0.90064224051429,0.17980480493271522,50
50,fixed,50,50,1,0.9130053305119287,0.1613259525584772,50
50,fixed,51,50,1,0.9184871140065292,0.1572427339078235,50
50,fixed,52,50,1,0.9084759233888089,0.17772706251356984,50
50,fixed,53,50,1,0.8949814763369092,0.18938783624736533,50
50,fixed,54,50,1,0.9048145314963691,0.15489523341625638,50
50,fixed,55,50,1,0.9151789339642362,0.14623432373414635,50
50,fixed,56,50,1,0.9067497192582288,0.17354576095416835,50
50,fixed,57,50,1,0.9319884574513563,0.12874990803204805,50
50,fixed,58,50,1,0.9345936036675301,0.1383196235500598,50
50,fixed,59,50,1,0.9323276471774584,0.1420987975875184,50
50,fixed,60,50,1,0.9332206715513803,0.13352170960225568,50
50,fixed,61,50,1,0.9341624144280349,0.1355308646680672,50
50,fixed,62,50,1,0.9079991558032776,0.1668168533493882,50
50,fixed,63,50,1,0.9321658252169115,0.13425812869579082,50
50,fixed,64,50,1,0.9230368149776735,0.15006432040697723,50
50,fixed,65,50,1,0.90187945225724,0.16298177640856937,50
50,fixed,66,50,1,0.9024684439123386,0.1610869542019992,50
50,fixed,67,50,1,0.9155067116918124,0.14624052472305882,50
50,fixed,68,50,1,0.9296842434796081,0.129859724005851,50
50,fixed,69,50,1,0.9210610410208308,0.14718001222897625,50
50,fixed,70,50,1,0.9211187785949465,0.1530351391049682,50
50,fixed,71,50,1,0.9260607960495248,0.14129260020654638,50
50,fixed,72,50,1,0.9369425983665112,0.13351413006486765,50
50,fixed,73,50,1,0.9268163492971674,0.1404380560585093,50
50,fixed,74,50,1,0.924806361752573,0.1627074598080738,50
50,fixed,75,50,1,0.9347465050319497,0.13454729358342143,50
50,fixed,76,50,1,0.9238951478907539,0.14619615723339624,50
50,fixed,77,50,1,0.9202886563950616,0.1622789455203809,50
50,fixed,78,50,1,0.9210107952289718,0.1573716976751649,50
50,fixed,79,50,1,0.9101095071597647,0.15686515009657814,50
50,fixed,80,50,1,0.9219305036519784,0.13610317997404353,50
50,fixed,81,50,1,0.9127763361619252,0.1605767059063356,50
50,fixed,82,50,1,0.9071167617693631,0.16413510460786424,50
50,fixed,83,50,1,0.9192007498566648,0.14938547031291177,50
50,fixed,84,50,1,0.9047930332157044,0.1633596357070406,50
50,fixed,85,50,1,0.910151117012729,0.1643523065781679,50
50,fixed,86,50,1,0.9073740308795581,0.1717414009727301,50
50,fixed,87,50,1,0.9180394710946196,0.14844245526656288,50
50,fixed,88,50,1,0.922408416767968,0.13482402489161943,50
50,fixed,89,50,1,0.9233846172320517,0.14955471462572212,50
50,fixed,90,50,1,0.9158530031641557,0.15465416036631782,50
50,fixed,91,50,1,0.915790835582289,0.16978463899859464,50
50,fixed,92,50,1,0.9015234439813138,0.15850920165201896,50
50,fixed,93,50,1,0.9119828389341571,0.15234499319161396,50
50,fixed,94,50,1,0.9066652429942675,0.16662320794426644,50
50,fixed,95,50,1,0.9100140122925893,0.14303154871762594,50
50,fixed,96,50,1,0.9182534401888697,0.1508690921251102,50
50,fixed,97,50,1,0.9170634332617843,0.14802656753190574,50
50,fixed,98,50,1,0.9136540543044258,0.15848909025086116,50
50,fixed,99,50,1,0.9237634488617514,0.15210967902195946,50
50,dynamic,0,50,0.44205836935353093,0.11486470495016084,0.698171574662296,50
50,dynamic,1,50,0.44205836935353093,0.15047667953334248,0.6180570606625468,50
50,dynamic,2,50,0.44205836935353093,0.2052470251291002,0.546220917487819,50
50,dynamic,3,50,0.47506943913564864,0.2687128051690528,0.44931749713789704,50
50,dynamic,4,50,0.4882231306749204,0.318739165558123,0.3484641544440033,50
50,dynamic,5,50,0.558030525805295,0.3438572656437583,0.375867335237414,50
50,dynamic,6,50,0.7298258799914291,0.40945237522988864,0.3309211922190379,50
50,dynamic,7,50,0.7298258799914291,0.4762540699070253,0.3255187322595478,50
50,dynamic,8,50,0.7816854131094185,0.5095225140733517,0.2960062671848482,50
50,dynamic,9,50,0.8535072242422329,0.5490907334589639,0.297463211217226,50
50,dynamic,10,50,0.8561854548036169,0.6071037186650389,0.2779915348032745,50
50,dynamic,11,50,0.9047221983860864,0.6581548877296115,0.25545606075698307,50
50,dynamic,12,50,0.9330884004387148,0.6997715693103562,0.23653560084535197,50
50,dynamic,13,50,0.9524702550557083,0.7335358327373749,0.2460893485364795,50
50,dynamic,14,50,1,0.7632971820529478,0.23760373697774895,50
50,dynamic,15,50,1,0.8084704039694945,0.24308700368714528,50
50,dynamic,16,50,1,0.8539196607923961,0.1983529278776949,50
50,dynamic,17,50,1,0.8800586223437697,0.15971693455220978,50
50,dynamic,18,50,1,0.8591095890951906,0.1925778486662436,50
50,dynamic,19,50,1,0.8867238743432411,0.1818841272874801,50
50,dynamic,20,75,1,0.8704115539178303,0.18636754627545288,75
50,dynamic,21,75,1,0.8760356622340045,0.1945580601543619,75
50,dynamic,22,75,1,0.8941462045448685,0.15918658834820054,75
50,dynamic,23,75,1,0.913995308084017,0.1498455381629281,75
50,dynamic,24,75,1,0.926274340115124,0.1353738902926439,75
50,dynamic,25,75,1,0.9233324642656743,0.13731393175513237,75
50,dynamic,26,75,1,0.9092838510614035,0.1651802798147364,75
50,dynamic,27,75,1,0.9120592306187221,0.15798724552902552,75
50,dynamic,28,75,1,0.907278957087341,0.14879997165432476,75
50,dynamic,29,75,1,0.9084019376159073,0.16710022814565037,75
50,dynamic,30,75,1,0.904366383578384,0.1649873707847054,75
50,dynamic,31,75,1,0.9259490158277308,0.14325737451333542,75
50,dynamic,32,75,1,0.9129493200054644,0.16529501852834183,75
50,dynamic,33,75,1,0.8940549802679181,0.19719468045305377,75
50,dynamic,34,75,1,0.9095362077040424,0.1613315851449458,75
50,dynamic,35,75,1,0.9059529312126519,0.1659203334098632,75
50,dynamic,36,75,1,0.9149878202093993,0.16429396502014793,75
50,dynamic,37,75,1,0.9216246149180393,0.14297233543381782,75
50,dynamic,38,75,1,0.9097237516608297,0.16480447290060854,75
50,dynamic,39,75,1,0.9148386599073558,0.15830072468575304,75
50,dynamic,40,75,1,0.8979953871221871,0.17281832735870536,75
50,dynamic,41,75,1,0.8854285151367606,0.19454744277655944,75
50,dynamic,42,75,1,0.904092337417922,0.1605546017311651,75
50,dynamic,43,75,1,0.897142443007294,0.17010297042982586,75
50,dynamic,44,75,1,0.9133994402326916,0.14823627596196975,75
50,dynamic,45,75,1,0.8977626658198335,0.17697084987529874,75
50,dynamic,46,75,1,0.90529913034266,0.17382369855168034,75
50,dynamic,47,75,1,0.9212247776671098,0.14949376825237343,75
50,dynamic,48,75,1,0.9266175473964923,0.134947450414296,75
50,dynamic,49,75,1,0.9101791169642243,0.16167004549565334,75
50,dynamic,50,75,1,0.9193711153408621,0.14861826576630888,75
50,dynamic,51,75,1,0.9135264948145578,0.16136874920861927,75
50,dynamic,52,75,1,0.9154744844510001,0.15453195245362578,75
50,dynamic,53,75,1,0.910017969622823,0.1625906309024114,75
50,dynamic,54,75,1,0.9156486233745916,0.15969863625830302,75
50,dynamic,55,75,1,0.9226468305892613,0.14428552942221923,75
50,dynamic,56,75,1,0.9148112998616853,0.15587254796585026,75
50,dynamic,57,75,1,0.9177113183236171,0.1406690344319502,75
50,dynamic,58,75,1,0.9217783185421607,0.15068476336431066,75
50,dynamic,59,75,1,0.9136745948167959,0.16665268857096002,75
50,dynamic,60,75,1,0.9142758589298448,0.16114429479596687,75
50,dynamic,61,75,1,0.9290117767449321,0.14009992586011788,75
50,dynamic,62,75,1,0.912668019659623,0.15885206297062227,75
50,dynamic,63,75,1,0.9191337348699248,0.15314006002947045,75
50,dynamic,64,75,1,0.9089815807483687,0.17540144008859743,75
50,dynamic,65,75,1,0.9024743336753914,0.1852670950941066,75
50,dynamic,66,75,1,0.9271004609361114,0.1425694171012294,75
50,dynamic,67,75,1,0.9096414181299436,0.18135951662549915,75
50,dynamic,68,75,1,0.9233927703354919,0.1615909601520017,75
50,dynamic,69,75,1,0.9159682560767798,0.16701517420862802,75
50,dynamic,70,75,1,0.8953714008048892,0.19465270677922836,75
50,dynamic,71,75,1,0.8796980053872542,0.2119483894686555,75
50,dynamic,72,75,1,0.9039868619908973,0.17301739076010725,75
50,dynamic,73,75,1,0.8986066592016321,0.17185022202642453,75
50,dynamic,74,75,1,0.8953783670396099,0.18043240558455942,75
50,dynamic,75,75,1,0.9006692246435656,0.17651802394999197,75
50,dynamic,76,75,1,0.9046554235781495,0.16019590437607145,75
50,dynamic,77,75,1,0.8920994962229617,0.16480104352271213,75
50,dynamic,78,75,1,0.9071399374943437,0.16705308973093194,75
50,dynamic,79,75,1,0.9188492412570035,0.15695906038084873,75
50,dynamic,80,75,1,0.9295466230685175,0.13486031105227123,75
50,dynamic,81,75,1,0.9342082082403732,0.1382278023481801,75
50,dynamic,82,75,1,0.9331385984805487,0.14059136584347384,75
50,dynamic,83,75,1,0.925167303269111,0.15133267712185802,75
50,dynamic,84,75,1,0.9167506862118858,0.14634221345704668,75
50,dynamic,85,75,1,0.9228776865601376,0.1525584324543321,75
50,dynamic,86,75,1,0.9210016109274265,0.1532246014147731,75
50,dynamic,87,75,1,0.9144554200418871,0.1536313110101083,75
50,dynamic,88,75,1,0.8981321865113373,0.19502826906700668,75
50,dynamic,89,75,1,0.9216825515046068,0.1385232224304171,75
50,dynamic,90,75,1,0.9392054499799976,0.12961580993865335,75
50,dynamic,91,75,1,0.9178571524213259,0.16104804286750374,75
50,dynamic,92,75,1,0.9208122229721795,0.16274341959544758,75
50,dynamic,93,75,1,0.9127312813106379,0.15520528962731348,75
50,dynamic,94,75,1,0.9201771590118032,0.15080253784787423,75
50,dynamic,95,75,1,0.9125776145321876,0.1700931534283641,75
50,dynamic,96,75,1,0.912801067359369,0.16128666493442761,75
50,dynamic,97,75,1,0.9138758629232835,0.16251907900198428,75
50,dynamic,98,75,1,0.9306825744437788,0.1401881934573373,75
50,dynamic,99,75,1,0.9213417200839342,0.14481262651853888,75
100,fixed,0,100,0.45018224236890364,0.12617972845587822,0.6737592664958609,100
100,fixed,1,100,0.45018224236890364,0.17510373660899747,0.5639091190441425,100
100,fixed,2,100,0.5555123341061189,0.22844931787960174,0.5057290762623643,100
100,fixed,3,100,0.5555123341061189,0.2741955954292491,0.475904952148986,100
100,fixed,4,100,0.7883756889975686,0.3252164610102854,0.4441076630157129,100
100,fixed,5,100,0.7883756889975686,0.3928721721776409,0.3811140186398162,100
100,fixed,6,100,0.7883756889975686,0.4383515416493099,0.3842104479174129,100
100,fixed,7,100,0.9618644378782115,0.5129389774836275,0.36427657946990166,100
100,fixed,8,100,0.9855780749074745,0.5600212706612403,0.36435020587854294,100
100,fixed,9,100,0.9855780749074745,0.6079901838446282,0.34193696970769516,100
100,fixed,10,100,0.9855780749074745,0.6484375655010642,0.34864582516290876,100
100,fixed,11,100,0.9855780749074745,0.694329550968587,0.2929304080392189,100
100,fixed,12,100,1,0.7370336077367291,0.2573479771605698,100
100,fixed,13,100,1,0.772566509611572,0.24848129218658724,100
100,fixed,14,100,1,0.7881449913460166,0.23737945817581002,100
100,fixed,15,100,1,0.8105661617690814,0.21263126957353942,100
100,fixed,16,100,1,0.8342182135524593,0.20815663545548027,100
100,fixed,17,100,1,0.8381180390736103,0.20378148052793893,100
100,fixed,18,100,1,0.8729522957866817,0.18314219923820702,100
100,fixed,19,100,1,0.8612695396586518,0.20805682528858577,100
100,fixed,20,100,1,0.8878469798419819,0.16606086499924394,100
100,fixed,21,100,1,0.905415556377775,0.14870464884516843,100
100,fixed,22,100,1,0.9117575957267412,0.14459711447400792,100
100,fixed,23,100,1,0.9164069674711469,0.14672058877379554,100
100,fixed,24,100,1,0.9155539801706541,0.1570542829377929,100
100,fixed,25,100,1,0.9109073413364895,0.17111224133461997,100
100,fixed,26,100,1,0.9225867901101291,0.15402119894043848,100
100,fixed,27,100,1,0.9289314581173138,0.14025523409317,100
100,fixed,28,100,1,0.9176501646095923,0.1599822713955662,100
100,fixed,29,100,1,0.9319758143773851,0.13300524452812154,100
100,fixed,30,100,1,0.9185561481370066,0.14842676974471336,100
100,fixed,31,100,1,0.9171724217601737,0.15271974924240322,100
100,fixed,32,100,1,0.9317151518809073,0.14248502285910644,100
100,fixed,33,100,1,0.9200456814436013,0.15261463983628387,100
100,fixed,34,100,1,0.9118154534901208,0.1592536648809102,100
100,fixed,35,100,1,0.9166258724417691,0.1537630770978652,100
100,fixed,36,100,1,0.9201941202014804,0.14816425607940883,100
100,fixed,37,100,1,0.9151898354398595,0.1506248515774957,100
100,fixed,38,100,1,0.892538094636433,0.18431956239976563,100
100,fixed,39,100,1,0.9059166124837678,0.16240833859661033,100
100,fixed,40,100,1,0.9014291849911981,0.1755536610259495,100
100,fixed,41,100,1,0.9211492433340035,0.15428218609813082,100
100,fixed,42,100,1,0.9253557461250875,0.15127435766872405,100
100,fixed,43,100,1,0.9228944291365484,0.15823271397408456,100
100,fixed,44,100,1,0.9213574987162805,0.15693149805514295,100
100,fixed,45,100,1,0.914386312466626,0.15145035540174978,100
100,fixed,46,100,1,0.9198232824809094,0.15727297395948697,100
100,fixed,47,100,1,0.9175848803059775,0.16648107025932757,100
100,fixed,48,100,1,0.9142416653982227,0.1669872971325093,100
100,fixed,49,100,1,0.9116539662164471,0.16560288163949172,100
100,fixed,50,100,1,0.9037986461241238,0.1705717670296997,100
100,fixed,51,100,1,0.9118518916835536,0.15839354793412525,100
100,fixed,52,100,1,0.9194035379208253,0.15613151514911694,100
100,fixed,53,100,1,0.9148558015459679,0.15971283629842753,100
100,fixed,54,100,1,0.9317216023496602,0.13284046102874944,100
100,fixed,55,100,1,0.9311113299621024,0.14112561208747867,100
100,fixed,56,100,1,0.9263062408658613,0.15559701048448338,100
100,fixed,57,100,1,0.9190592218118253,0.1713479793888412,100
100,fixed,58,100,1,0.9347669842298778,0.14120603981210153,100
100,fixed,59,100,1,0.941913279468382,0.12436283092293718,100
100,fixed,60,100,1,0.9158137753332922,0.1676867645499561,100
100,fixed,61,100,1,0.9194091303276488,0.16296579639186023,100
100,fixed,62,100,1,0.9463333479897383,0.11698482710506142,100
100,fixed,63,100,1,0.9295111891279438,0.14302904626972535,100
100,fixed,64,100,1,0.9124446663562198,0.16138979317232274,100
100,fixed,65,100,1,0.9266506130905179,0.1376123711731358,100
100,fixed,66,100,1,0.9209978121543548,0.15701146039800512,100
100,fixed,67,100,1,0.9093382417705388,0.16227926464504783,100
100,fixed,68,100,1,0.9195978613130288,0.1473500354616653,100
100,fixed,69,100,1,0.9206335457517034,0.15327058367354274,100
100,fixed,70,100,1,0.925018125525884,0.13608007351452373,100
100,fixed,71,100,1,0.9078124774545658,0.16101101266263196,100
100,fixed,72,100,1,0.9108890504420217,0.16348038861993824,100
100,fixed,73,100,1,0.9112934726759795,0.15741495636019134,100
100,fixed,74,100,1,0.9053297706623024,0.1716869301917706,100
100,fixed,75,100,1,0.9027611433604076,0.16791518369872496,100
100,fixed,76,100,1,0.9055247086711339,0.16417818948361612,100
100,fixed,77,100,1,0.9229479501117894,0.14193205918756163,100
100,fixed,78,100,1,0.9332418111958816,0.13471990986589025,100
100,fixed,79,100,1,0.9252653197422178,0.1480009716886107,100
100,fixed,80,100,1,0.9252634080204548,0.13602676250556223,100
100,fixed,81,100,1,0.9092457704466551,0.16388127956301934,100
100,fixed,82,100,1,0.9207975419204613,0.1442734306777324,100
100,fixed,83,100,1,0.9295031152333567,0.14040512762730806,100
100,fixed,84,100,1,0.9195104646787331,0.15236150991676403,100
100,fixed,85,100,1,0.9292630588825361,0.12778251750879835,100
100,fixed,86,100,1,0.9155518066376512,0.1551868925188264,100
100,fixed,87,100,1,0.9111311220352977,0.1513792248889697,100
100,fixed,88,100,1,0.9242004438966412,0.14616770511213983,100
100,fixed,89,100,1,0.9247640529132711,0.12434907986143715,100
100,fixed,90,100,1,0.9196319383277256,0.15088181033185927,100
100,fixed,91,100,1,0.9218667076702419,0.15415063477185628,100
100,fixed,92,100,1,0.9136443099126572,0.16097327066027944,100
100,fixed,93,100,1,0.9204343020006899,0.14773492108079087,100
100,fixed,94,100,1,0.9119606401182844,0.16781224255317667,100
100,fixed,95,100,1,0.911882520235478,0.15814456423116272,100
100,fixed,96,100,1,0.8975973300480229,0.19127989108485047,100
100,fixed,97,100,1,0.9000974121317721,0.18073246877668703,100
100,fixed,98,100,1,0.9135051445847435,0.1549984290157127,100
100,fixed,99,100,1,0.9118079316096805,0.15773452466721802,100
100,dynamic,0,100,0.45018224236890364,0.12617972845587822,0.6737592664958609,100
100,dynamic,1,100,0.45018224236890364,0.17510373660899747,0.5639091190441425,100
100,dynamic,2,100,0.5555123341061189,0.22844931787960174,0.5057290762623643,100
100,dynamic,3,100,0.5555123341061189,0.2741955954292491,0.475904952148986,100
100,dynamic,4,100,0.7883756889975686,0.3252164610102854,0.4441076630157129,100
100,dynamic,5,100,0.7883756889975686,0.3928721721776409,0.3811140186398162,100
100,dynamic,6,100,0.7883756889975686,0.4383515416493099,0.3842104479174129,100
100,dynamic,7,100,0.9618644378782115,0.5129389774836275,0.36427657946990166,100
100,dynamic,8,100,0.9855780749074745,0.5600212706612403,0.36435020587854294,100
100,dynamic,9,100,0.9855780749074745,0.6079901838446282,0.34193696970769516,100
100,dynamic,10,100,0.9855780749074745,0.6484375655010642,0.34864582516290876,100
100,dynamic,11,100,0.9855780749074745,0.694329550968587,0.2929304080392189,100
100,dynamic,12,100,1,0.7370336077367291,0.2573479771605698,100
100,dynamic,13,100,1,0.772566509611572,0.24848129218658724,100
100,dynamic,14,100,1,0.7881449913460166,0.23737945817581002,100
100,dynamic,15,100,1,0.8105661617690814,0.21263126957353942,100
100,dynamic,16,100,1,0.8342182135524593,0.20815663545548027,100
100,dynamic,17,100,1,0.8381180390736103,0.20378148052793893,100
100,dynamic,18,100,1,0.8729522957866817,0.18314219923820702,100
100,dynamic,19,100,1,0.8612695396586518,0.20805682528858577,100
100,dynamic,20,150,1,0.8629120072448048,0.19681249016069002,150
100,dynamic,21,150,1,0.8855581838985196,0.17290207353665107,150
100,dynamic,22,150,1,0.9059185323071887,0.16091034822018582,150
100,dynamic,23,150,1,0.9133451149453754,0.160733956727186,150
100,dynamic,24,150,1,0.9126488952820648,0.15509967230463123,150
100,dynamic,25,150,1,0.9130401006382317,0.16058981872988573,150
100,dynamic,26,150,1,0.916661788142307,0.1560949883236085,150
100,dynamic,27,150,1,0.9185827767854992,0.15057537092906706,150
100,dynamic,28,150,1,0.9208242046612611,0.14903747693432978,150
100,dynamic,29,150,1,0.9131249798273378,0.158425623833775,150
100,dynamic,30,150,1,0.9034467543679764,0.18018165067651795,150
100,dynamic,31,150,1,0.9028408403964329,0.17596073866497527,150
100,dynamic,32,150,1,0.907797314999271,0.17125538785359887,150
100,dynamic,33,150,1,0.9238287269271477,0.15596697858704886,150
100,dynamic,34,150,1,0.9060823372603823,0.17113088579673288,150
100,dynamic,35,150,1,0.915212169257263,0.1598197867278744,150
100,dynamic,36,150,1,0.9168321463399339,0.15659426221941047,150
100,dynamic,37,150,1,0.9093097376286106,0.17614815697502528,150
100,dynamic,38,150,1,0.9144022572577342,0.1700346219221861,150
100,dynamic,39,150,1,0.9111329790850297,0.181240258808277,150
100,dynamic,40,150,1,0.9130686073647518,0.17274682406021352,150
100,dynamic,41,150,1,0.9243036916181637,0.14047313479630444,150
100,dynamic,42,150,1,0.9279872957186102,0.1522519296552747,150
100,dynamic,43,150,1,0.936703843918127,0.12727262059770322,150
100,dynamic,44,150,1,0.9246839916218346,0.15923935011992435,150
100,dynamic,45,150,1,0.9197394996030827,0.16610102844860342,150
100,dynamic,46,150,1,0.9313397893432697,0.14076162277921597,150
100,dynamic,47,150,1,0.9192418875639803,0.15036487103050938,150
100,dynamic,48,150,1,0.9298933123880676,0.14419184143864555,150
100,dynamic,49,150,1,0.9131099727784991,0.1602743039701588,150
100,dynamic,50,150,1,0.9163441127369474,0.1620714028393519,150
100,dynamic,51,150,1,0.9266005596621159,0.13746096455886142,150
100,dynamic,52,150,1,0.9124582313696296,0.1632560230311093,150
100,dynamic,53,150,1,0.9177164261592452,0.15446978346645165,150
100,dynamic,54,150,1,0.914319879720321,0.15663455609198768,150
100,dynamic,55,150,1,0.9150917069485549,0.1568270689995663,150
100,dynamic,56,150,1,0.9217252070522945,0.1465134555839745,150
100,dynamic,57,150,1,0.9056444997183782,0.1728660749049035,150
100,dynamic,58,150,1,0.9013814827786882,0.16869712329596775,150
100,dynamic,59,150,1,0.9104270003622981,0.16596058146919002,150
100,dynamic,60,150,1,0.9171822753437493,0.15018365470942896,150
100,dynamic,61,150,1,0.9157753323575073,0.15051464834658476,150
100,dynamic,62,150,1,0.9066649044920496,0.16222806205418713,150
100,dynamic,63,150,1,0.9160069580512347,0.15655061928663916,150
100,dynamic,64,150,1,0.904421791943286,0.16373883945679166,150
100,dynamic,65,150,1,0.9064793242695189,0.168661675432201,150
100,dynamic,66,150,1,0.9042342467524738,0.17224191800400998,150
100,dynamic,67,150,1,0.9120993733383329,0.15252163644468852,150
100,dynamic,68,150,1,0.919401013536959,0.14922611716750664,150
100,dynamic,69,150,1,0.9153380727590193,0.14791257540762512,150
100,dynamic,70,150,1,0.9268857518980277,0.14227809805783928,150
100,dynamic,71,150,1,0.9302144489425938,0.13285798484307856,150
100,dynamic,72,150,1,0.9275894591517359,0.1450349856187762,150
100,dynamic,73,150,1,0.9174680340686293,0.16681296813959534,150
100,dynamic,74,150,1,0.9127064168258175,0.16105268639514386,150
100,dynamic,75,150,1,0.9000764094902614,0.17432962123626267,150
100,dynamic,76,150,1,0.898471403262033,0.1897854011523325,150
100,dynamic,77,150,1,0.9095745239229949,0.17194647871378582,150
100,dynamic,78,150,1,0.9278413978583366,0.14879945030335576,150
100,dynamic,79,150,1,0.9202541086992719,0.15896455452404734,150
100,dynamic,80,150,1,0.9302779748880755,0.14580746612829093,150
100,dynamic,81,150,1,0.9245764525889296,0.16081516248332833,150
100,dynamic,82,150,1,0.920195987428525,0.1644083758723201,150
100,dynamic,83,150,1,0.9319042736633717,0.1381129007540376,150
100,dynamic,84,150,1,0.9202962540774899,0.15083951410917815,150
100,dynamic,85,150,1,0.9055455926071709,0.1718181785810835,150
100,dynamic,86,150,1,0.9186850660975328,0.1585582613438917,150
100,dynamic,87,150,1,0.9152604431370239,0.15666892843605718,150
100,dynamic,88,150,1,0.9135469781748611,0.158329250948019,150
100,dynamic,89,150,1,0.9273796648949885,0.14761664762357157,150
100,dynamic,90,150,1,0.9206434111698547,0.1572949434255317,150
100,dynamic,91,150,1,0.9131007708236425,0.15614908549163112,150
100,dynamic,92,150,1,0.9191076263835584,0.14730414863959526,150
100,dynamic,93,150,1,0.9155116147088953,0.1558647593510902,150
100,dynamic,94,150,1,0.9154469187304032,0.15630140178885424,150
100,dynamic,95,150,1,0.9090514373849711,0.163027002322084,150
100,dynamic,96,150,1,0.9185496981835738,0.16085223508697782,150
100,dynamic,97,150,1,0.9258479913731276,0.14189257124681262,150
100,dynamic,98,150,1,0.9287894563125413,0.14097605597634488,150
100,dynamic,99,150,1,0.9141255406990352,0.17057034160650347,150
200,fixed,0,200,0.6507918952063748,0.13420649197212764,0.6661981416055751,200
200,fixed,1,200,0.66529162415328,0.1824164861596037,0.5694793047087834,200
200,fixed,2,200,0.7640236242938019,0.24430539156306044,0.5171105347664082,200
200,fixed,3,200,0.7640236242938019,0.30509104955867267,0.4849667002038095,200
200,fixed,4,200,0.7640236242938019,0.3647608135655441,0.4359982736017971,200
200,fixed,5,200,0.7640236242938019,0.4267593630158072,0.38107896694797294,200
200,fixed,6,200,0.8415765744864623,0.4930124353511666,0.39163510584331396,200
200,fixed,7,200,0.8809935525682253,0.5594465661386261,0.35334234298140005,200
200,fixed,8,200,0.915555464524304,0.6262563911683574,0.32279520076892254,200
200,fixed,9,200,0.9395094279647849,0.6752106616255109,0.29995423086098427,200
200,fixed,10,200,1,0.7339967339861418,0.25747178071364796,200
200,fixed,11,200,1,0.7637070535641507,0.2590921710028923,200
200,fixed,12,200,1,0.8086865671738885,0.23249499527915146,200
200,fixed,13,200,1,0.8353148552864783,0.20834455962259887,200
200,fixed,14,200,1,0.8695153329975001,0.18382336011090375,200
200,fixed,15,200,1,0.8850762021679174,0.17979854820133956,200
200,fixed,16,200,1,0.8909929276659844,0.1740767441572849,200
200,fixed,17,200,1,0.8940458835520053,0.1794078865023213,200
200,fixed,18,200,1,0.8961349493566524,0.17343695987823765,200
200,fixed,19,200,1,0.9097307673966339,0.15543975555368716,200
200,fixed,20,200,1,0.9135230337198307,0.14809230473086427,200
200,fixed,21,200,1,0.9096739733840136,0.16931779733922175,200
200,fixed,22,200,1,0.9136779372024693,0.1576085753191208,200
200,fixed,23,200,1,0.9095624545566349,0.16472234840406175,200
200,fixed,24,200,1,0.9147950857513213,0.1674881823591902,200
200,fixed,25,200,1,0.9135395170145034,0.157560189166994,200
200,fixed,26,200,1,0.9089350551019411,0.1615346788701868,200
200,fixed,27,200,1,0.9194010030894514,0.15950239899489999,200
200,fixed,28,200,1,0.9271526167453328,0.15239985607646878,200
200,fixed,29,200,1,0.9287762718808508,0.14663317155173833,200
200,fixed,30,200,1,0.934173637185099,0.13849444348935255,200
200,fixed,31,200,1,0.9184803442981702,0.15805263300264033,200
